rank,seed,area,water scale,water coverage,elevation type,farthest_tile_dist,hit_border
1958,1841789352,807056.0000,1,1,2.0,903.3,0
1959,3950410231,806352.0000,1,1,2.0,872.0,0
1960,3034394299,806128.0000,1,1,2.0,879.9,0
1961,1300651061,805936.0000,1,1,2.0,839.4,0
1962,4037578997,805728.0000,1,1,2.0,844.5,0
1963,3175333466,805392.0000,1,1,2.0,852.0,0
1964,3915801462,805152.0000,1,1,2.0,814.2,0
1965,3122815648,805024.0000,1,1,2.0,940.7,0
1966,329296781,804528.0000,1,1,2.0,789.6,0
1967,4204032838,804384.0000,1,1,2.0,1009.6,0
1968,2634694600,804064.0000,1,1,2.0,856.9,0
1969,3772686492,804032.0000,1,1,2.0,884.0,0
1970,664283041,803920.0000,1,1,2.0,904.4,0
1971,1520160026,803888.0000,1,1,2.0,692.0,0
1972,4058116664,803840.0000,1,1,2.0,927.3,0
1973,1576399112,803536.0000,1,1,2.0,792.4,0
1974,1513797073,803392.0000,1,1,2.0,864.1,0
1975,2448936473,803328.0000,1,1,2.0,873.2,0
1976,1168137388,803008.0000,1,1,2.0,861.4,0
1977,16033187,802784.0000,1,1,2.0,946.7,0
1978,3527084094,802624.0000,1,1,2.0,1008.4,0
1979,2583121798,802384.0000,1,1,2.0,869.5,0
1980,1546050735,802160.0000,1,1,2.0,966.2,0
1981,1558996753,802032.0000,1,1,2.0,883.4,0
1982,2170868482,801776.0000,1,1,2.0,1070.0,0
1983,1317935051,800848.0000,1,1,2.0,902.6,0
1984,714035988,800832.0000,1,1,2.0,955.0,0
1985,3001740986,800752.0000,1,1,2.0,809.7,0
1986,670410435,800688.0000,1,1,2.0,778.0,0
1987,1659424688,800576.0000,1,1,2.0,878.6,0
1988,1850893982,800384.0000,1,1,2.0,965.1,0
1989,678816846,800320.0000,1,1,2.0,784.1,0
1990,3796960919,800288.0000,1,1,2.0,913.9,0
1991,2914000928,800240.0000,1,1,2.0,804.1,0
1992,210195991,799840.0000,1,1,2.0,905.7,0
1993,3097763836,799744.0000,1,1,2.0,906.2,0
1994,1283333730,799376.0000,1,1,2.0,911.1,0
1995,1104457582,798736.0000,1,1,2.0,911.5,0
1996,481729030,798592.0000,1,1,2.0,775.5,0
1997,3101176419,798240.0000,1,1,2.0,912.0,0
1998,1176096572,798192.0000,1,1,2.0,780.9,0
1999,377936886,797808.0000,1,1,2.0,936.3,0
2000,3075729337,797808.0000,1,1,2.0,826.1,0
2001,1574772358,797792.0000,1,1,2.0,830.6,0
2002,2777210149,797632.0000,1,1,2.0,833.6,0
2003,3756246965,796752.0000,1,1,2.0,812.7,0
2004,3886998559,796672.0000,1,1,2.0,755.2,0
2005,2979258491,796480.0000,1,1,2.0,750.5,0
2006,2675051503,796192.0000,1,1,2.0,1087.2,0
2007,4188052650,796144.0000,1,1,2.0,742.2,0
2008,2683724396,795840.0000,1,1,2.0,1008.9,0
2009,694817889,795472.0000,1,1,2.0,903.8,0
2010,2034436077,795168.0000,1,1,2.0,941.9,0
2011,1778515767,794864.0000,1,1,2.0,811.8,0
2012,1195501628,794576.0000,1,1,2.0,930.3,0
2013,2712635783,794496.0000,1,1,2.0,911.1,0
2014,1416692240,794256.0000,1,1,2.0,687.0,0
2015,2238893740,794112.0000,1,1,2.0,957.1,0
2016,2283313830,794016.0000,1,1,2.0,794.4,0
2017,757144203,793808.0000,1,1,2.0,839.1,0
2018,1662827827,793696.0000,1,1,2.0,911.4,0
2019,2087677702,793472.0000,1,1,2.0,1005.6,0
2020,968168944,793376.0000,1,1,2.0,974.7,0
2021,1766838295,793328.0000,1,1,2.0,895.8,0
2022,1205890394,793056.0000,1,1,2.0,730.0,0
2023,782204452,792064.0000,1,1,2.0,865.5,0
2024,330210143,791952.0000,1,1,2.0,721.0,0
2025,2286731641,791392.0000,1,1,2.0,747.2,0
2026,4195561065,791120.0000,1,1,2.0,813.2,0
2027,2764606060,790832.0000,1,1,2.0,747.9,0
2028,2338443088,790688.0000,1,1,2.0,793.5,0
2029,4038205550,790560.0000,1,1,2.0,1076.0,0
2030,4201656773,790192.0000,1,1,2.0,864.6,0
2031,1835159246,790096.0000,1,1,2.0,863.0,0
2032,3149445246,789936.0000,1,1,2.0,938.9,0
2033,669810528,789680.0000,1,1,2.0,878.7,0
2034,755618235,789568.0000,1,1,2.0,789.6,0
2035,1799641187,789024.0000,1,1,2.0,918.5,0
2036,3022478942,788976.0000,1,1,2.0,994.0,0
2037,3950445422,788976.0000,1,1,2.0,860.1,0
2038,1028390298,788544.0000,1,1,2.0,846.5,0
2039,4002851977,788416.0000,1,1,2.0,813.7,0
2040,3598419382,788400.0000,1,1,2.0,911.7,0
2041,207577949,787824.0000,1,1,2.0,818.5,0
2042,1245589633,787632.0000,1,1,2.0,806.7,0
2043,3832399255,787616.0000,1,1,2.0,944.7,0
2044,2953852788,787424.0000,1,1,2.0,682.1,0
2045,2129064192,787280.0000,1,1,2.0,841.0,0
2046,2382143106,787152.0000,1,1,2.0,693.8,0
2047,3248134081,787152.0000,1,1,2.0,808.3,0
2048,1858257965,786608.0000,1,1,2.0,1010.0,0
2049,4102028156,786608.0000,1,1,2.0,810.5,0
2050,581896316,786592.0000,1,1,2.0,947.5,0
2051,3938630163,786400.0000,1,1,2.0,853.3,0
2052,16964993,786368.0000,1,1,2.0,840.6,0
2053,3158485901,786128.0000,1,1,2.0,812.7,0
2054,3470793189,786080.0000,1,1,2.0,912.7,0
2055,716498788,785856.0000,1,1,2.0,759.1,0
2056,1939373415,785792.0000,1,1,2.0,953.3,0
2057,350290632,785728.0000,1,1,2.0,764.0,0
2058,2978424319,785536.0000,1,1,2.0,1150.2,0
2059,2902329399,785328.0000,1,1,2.0,864.5,0
2060,977499671,785216.0000,1,1,2.0,952.8,0
2061,374712051,785184.0000,1,1,2.0,749.7,0
2062,809055052,784800.0000,1,1,2.0,889.1,0
2063,1093375923,784784.0000,1,1,2.0,815.9,0
2064,3261197428,784736.0000,1,1,2.0,1000.9,0
2065,481036851,784544.0000,1,1,2.0,812.8,0
2066,4218214029,784080.0000,1,1,2.0,842.0,0
2067,870407920,783696.0000,1,1,2.0,976.7,0
2068,2869938859,783696.0000,1,1,2.0,867.8,0
2069,1105857215,783552.0000,1,1,2.0,724.1,0
2070,3739916352,783104.0000,1,1,2.0,906.1,0
2071,813551173,782992.0000,1,1,2.0,809.0,0
2072,32715282,782976.0000,1,1,2.0,775.5,0
2073,2629556980,782064.0000,1,1,2.0,847.3,0
2074,3387575327,781728.0000,1,1,2.0,780.5,0
2075,3271371479,781616.0000,1,1,2.0,857.4,0
2076,3002501486,781536.0000,1,1,2.0,752.7,0
2077,828050251,781520.0000,1,1,2.0,1002.0,0
2078,3462611818,781264.0000,1,1,2.0,859.4,0
2079,4085044606,781184.0000,1,1,2.0,871.0,0
2080,25559087,781040.0000,1,1,2.0,787.8,0
2081,3152028841,781024.0000,1,1,2.0,862.4,0
2082,3850784441,781024.0000,1,1,2.0,836.1,0
2083,3821612883,780192.0000,1,1,2.0,789.0,0
2084,3732657546,779728.0000,1,1,2.0,776.5,0
2085,4082716817,779040.0000,1,1,2.0,925.5,0
2086,3293293491,778928.0000,1,1,2.0,844.3,0
2087,4239475388,778880.0000,1,1,2.0,862.3,0
2088,2892689890,778400.0000,1,1,2.0,699.6,0
2089,2819656488,778208.0000,1,1,2.0,683.8,0
2090,1819230347,778016.0000,1,1,2.0,744.8,0
2091,2772821332,777920.0000,1,1,2.0,827.1,0
2092,1687570515,777184.0000,1,1,2.0,1002.7,0
2093,910007375,776944.0000,1,1,2.0,806.9,0
2094,1022832957,776912.0000,1,1,2.0,892.9,0
2095,3972755945,776608.0000,1,1,2.0,974.1,0
2096,1954008980,776576.0000,1,1,2.0,776.2,0
2097,1280967135,776448.0000,1,1,2.0,799.6,0
2098,1279016101,776240.0000,1,1,2.0,941.1,0
2099,5094564,775744.0000,1,1,2.0,957.0,0
2100,3794848934,775520.0000,1,1,2.0,781.0,0
2101,1636247737,775408.0000,1,1,2.0,745.1,0
2102,4166526359,775232.0000,1,1,2.0,831.5,0
2103,3024946190,775104.0000,1,1,2.0,731.9,0
2104,3969579610,775056.0000,1,1,2.0,835.7,0
2105,1753556006,774544.0000,1,1,2.0,720.2,0
2106,3142143664,774528.0000,1,1,2.0,954.0,0
2107,2722325567,774368.0000,1,1,2.0,772.9,0
2108,2391794397,774176.0000,1,1,2.0,808.8,0
2109,1042647377,773888.0000,1,1,2.0,793.0,0
2110,1511992401,773824.0000,1,1,2.0,953.5,0
2111,787084180,773760.0000,1,1,2.0,791.9,0
2112,913567014,773664.0000,1,1,2.0,821.1,0
2113,447747819,773584.0000,1,1,2.0,807.7,0
2114,3055025204,773232.0000,1,1,2.0,713.5,0
2115,1792048541,772960.0000,1,1,2.0,799.3,0
2116,544322730,772928.0000,1,1,2.0,1035.3,0
2117,1968886356,772528.0000,1,1,2.0,917.6,0
2118,2760298201,772368.0000,1,1,2.0,809.7,0
2119,4283060307,772320.0000,1,1,2.0,919.5,0
2120,2772839469,772256.0000,1,1,2.0,860.5,0
2121,3489956746,772176.0000,1,1,2.0,893.4,0
2122,819384817,771360.0000,1,1,2.0,985.8,0
2123,2241903066,770528.0000,1,1,2.0,798.5,0
2124,434667766,770272.0000,1,1,2.0,934.8,0
2125,2428892683,770240.0000,1,1,2.0,982.6,0
2126,1421957354,769792.0000,1,1,2.0,828.1,0
2127,3325949859,769632.0000,1,1,2.0,815.2,0
2128,2406248950,769344.0000,1,1,2.0,847.9,0
2129,800076397,769200.0000,1,1,2.0,672.1,0
2130,1524427623,768752.0000,1,1,2.0,756.7,0
2131,41737779,768688.0000,1,1,2.0,752.9,0
2132,1988575814,768512.0000,1,1,2.0,853.8,0
2133,3400048498,768176.0000,1,1,2.0,739.6,0
2134,3079425659,767744.0000,1,1,2.0,862.6,0
2135,1038268485,767616.0000,1,1,2.0,747.4,0
2136,1376205683,767600.0000,1,1,2.0,939.7,0
2137,3275407827,767552.0000,1,1,2.0,797.3,0
2138,4234035118,767216.0000,1,1,2.0,694.8,0
2139,732801935,767120.0000,1,1,2.0,907.4,0
2140,1163526724,767120.0000,1,1,2.0,762.2,0
2141,1477007387,766768.0000,1,1,2.0,718.1,0
2142,1395150400,766624.0000,1,1,2.0,898.8,0
2143,3768987030,766400.0000,1,1,2.0,842.2,0
2144,1675755618,766320.0000,1,1,2.0,840.0,0
2145,2022896534,766224.0000,1,1,2.0,977.4,0
2146,3864583634,766192.0000,1,1,2.0,655.5,0
2147,2134250025,766128.0000,1,1,2.0,803.5,0
2148,2401453551,766016.0000,1,1,2.0,795.4,0
2149,2064441244,766000.0000,1,1,2.0,757.0,0
2150,2256367284,765440.0000,1,1,2.0,729.9,0
2151,1480876357,765184.0000,1,1,2.0,865.5,0
2152,519260646,765152.0000,1,1,2.0,828.5,0
2153,3856053153,765040.0000,1,1,2.0,695.2,0
2154,489020188,764528.0000,1,1,2.0,782.2,0
2155,3717367595,764352.0000,1,1,2.0,776.5,0
2156,634336244,764224.0000,1,1,2.0,941.9,0
2157,1269982655,763968.0000,1,1,2.0,746.7,0
2158,239183417,763792.0000,1,1,2.0,869.4,0
2159,386830827,763552.0000,1,1,2.0,902.6,0
2160,228979174,763152.0000,1,1,2.0,1050.0,0
2161,1969866831,762960.0000,1,1,2.0,827.8,0
2162,3573365674,762880.0000,1,1,2.0,915.9,0
2163,783965295,762432.0000,1,1,2.0,812.4,0
2164,1341150015,762192.0000,1,1,2.0,718.3,0
2165,3065648750,762160.0000,1,1,2.0,1052.5,0
2166,1821293030,762112.0000,1,1,2.0,734.5,0
2167,1739178070,761984.0000,1,1,2.0,798.6,0
2168,3770180491,761312.0000,1,1,2.0,874.8,0
2169,2826023346,760128.0000,1,1,2.0,802.6,0
2170,181272165,759760.0000,1,1,2.0,797.1,0
2171,1642246557,759456.0000,1,1,2.0,779.2,0
2172,3427261055,758048.0000,1,1,2.0,791.8,0
2173,1427738433,757840.0000,1,1,2.0,857.2,0
2174,1109177333,757776.0000,1,1,2.0,958.6,0
2175,647552209,757680.0000,1,1,2.0,814.9,0
2176,4085925229,757632.0000,1,1,2.0,864.6,0
2177,1379905611,756560.0000,1,1,2.0,869.3,0
2178,1328065882,756448.0000,1,1,2.0,985.9,0
2179,2105666954,756000.0000,1,1,2.0,832.5,0
2180,1503553469,755872.0000,1,1,2.0,846.1,0
2181,978231286,755632.0000,1,1,2.0,756.7,0
2182,3034103633,755456.0000,1,1,2.0,684.7,0
2183,393552952,755408.0000,1,1,2.0,897.1,0
2184,2212232739,755360.0000,1,1,2.0,841.2,0
2185,3947999304,755344.0000,1,1,2.0,1021.6,0
2186,88183022,755040.0000,1,1,2.0,772.3,0
2187,4264911785,755040.0000,1,1,2.0,823.0,0
2188,810661765,754688.0000,1,1,2.0,903.4,0
2189,3605046440,754688.0000,1,1,2.0,746.8,0
2190,3660773100,753568.0000,1,1,2.0,687.4,0
2191,1414557106,753536.0000,1,1,2.0,752.4,0
2192,420088820,753456.0000,1,1,2.0,683.0,0
2193,4290781362,752896.0000,1,1,2.0,1035.3,0
2194,4036299868,752832.0000,1,1,2.0,929.2,0
2195,371946583,752656.0000,1,1,2.0,786.9,0
2196,2051880245,752528.0000,1,1,2.0,701.1,0
2197,3451667937,752416.0000,1,1,2.0,894.4,0
2198,2477218434,751888.0000,1,1,2.0,879.7,0
2199,2959270540,751584.0000,1,1,2.0,862.7,0
2200,1400098987,751488.0000,1,1,2.0,825.5,0
2201,3552513839,751424.0000,1,1,2.0,786.3,0
2202,2658034324,751008.0000,1,1,2.0,810.8,0
2203,212209516,750384.0000,1,1,2.0,820.4,0
2204,3462719577,750352.0000,1,1,2.0,991.9,0
2205,550137139,749856.0000,1,1,2.0,879.3,0
2206,546815212,749696.0000,1,1,2.0,1014.3,0
2207,3801717998,749584.0000,1,1,2.0,833.6,0
2208,2382077479,749104.0000,1,1,2.0,813.6,0
2209,2421722984,749024.0000,1,1,2.0,985.0,0
2210,729843793,748736.0000,1,1,2.0,719.1,0
2211,1138889102,748688.0000,1,1,2.0,808.8,0
2212,3321513159,748544.0000,1,1,2.0,927.7,0
2213,362508084,748144.0000,1,1,2.0,857.8,0
2214,813587938,748128.0000,1,1,2.0,839.2,0
2215,3443099500,747984.0000,1,1,2.0,790.8,0
2216,2035433469,747744.0000,1,1,2.0,737.8,0
2217,3526684797,747728.0000,1,1,2.0,785.3,0
2218,3160157069,747712.0000,1,1,2.0,896.3,0
2219,2863509341,747616.0000,1,1,2.0,657.0,0
2220,1877081302,747376.0000,1,1,2.0,874.5,0
2221,999225275,747248.0000,1,1,2.0,738.5,0
2222,1943021658,747232.0000,1,1,2.0,995.1,0
2223,73131616,747168.0000,1,1,2.0,889.6,0
2224,3640607605,747136.0000,1,1,2.0,930.2,0
2225,2468258718,746304.0000,1,1,2.0,756.8,0
2226,1718331890,746272.0000,1,1,2.0,880.9,0
2227,1279958996,746080.0000,1,1,2.0,676.0,0
2228,549967146,745856.0000,1,1,2.0,758.6,0
2229,3443802314,745808.0000,1,1,2.0,853.8,0
2230,950572584,745440.0000,1,1,2.0,784.0,0
2231,2258895479,745232.0000,1,1,2.0,764.8,0
2232,4001501226,745216.0000,1,1,2.0,767.4,0
2233,1682196909,745200.0000,1,1,2.0,931.1,0
2234,2309635828,745168.0000,1,1,2.0,830.5,0
2235,2078055993,744624.0000,1,1,2.0,696.7,0
2236,2694232998,744272.0000,1,1,2.0,1022.1,0
2237,2759675539,744112.0000,1,1,2.0,759.1,0
2238,2200532767,743232.0000,1,1,2.0,746.4,0
2239,2925950517,743024.0000,1,1,2.0,730.5,0
2240,3886139022,742896.0000,1,1,2.0,914.4,0
2241,1562996210,742240.0000,1,1,2.0,735.2,0
2242,1281792927,742064.0000,1,1,2.0,964.1,0
2243,2270233142,741552.0000,1,1,2.0,735.9,0
2244,2425393728,741504.0000,1,1,2.0,885.5,0
2245,2319712423,741472.0000,1,1,2.0,743.8,0
2246,2154911412,741440.0000,1,1,2.0,892.6,0
2247,1317404905,741168.0000,1,1,2.0,848.8,0
2248,3548839994,740880.0000,1,1,2.0,711.1,0
2249,1870540360,740864.0000,1,1,2.0,850.1,0
2250,452188638,740752.0000,1,1,2.0,722.3,0
2251,3231830135,740736.0000,1,1,2.0,864.0,0
2252,1724137676,740528.0000,1,1,2.0,828.0,0
2253,2680403139,740352.0000,1,1,2.0,841.0,0
2254,2710286535,740064.0000,1,1,2.0,1070.9,0
2255,1363530545,739776.0000,1,1,2.0,802.0,0
2256,436088745,739072.0000,1,1,2.0,746.7,0
2257,3735259854,738880.0000,1,1,2.0,955.2,0
2258,2459326069,738640.0000,1,1,2.0,803.2,0
2259,2276043293,738512.0000,1,1,2.0,818.7,0
2260,1507536451,738368.0000,1,1,2.0,733.6,0
2261,3927099900,738272.0000,1,1,2.0,705.5,0
2262,1446766248,737472.0000,1,1,2.0,727.4,0
2263,683195380,737392.0000,1,1,2.0,845.1,0
2264,535070721,737136.0000,1,1,2.0,677.0,0
2265,374103609,736496.0000,1,1,2.0,710.5,0
2266,3595107228,736096.0000,1,1,2.0,860.2,0
2267,3127991200,735744.0000,1,1,2.0,787.1,0
2268,2703874082,735040.0000,1,1,2.0,768.4,0
2269,1871404891,734528.0000,1,1,2.0,883.5,0
2270,1532885012,734432.0000,1,1,2.0,792.4,0
2271,124389451,734256.0000,1,1,2.0,695.4,0
2272,1455352328,734176.0000,1,1,2.0,788.1,0
2273,1981568570,733680.0000,1,1,2.0,867.7,0
2274,3627767453,733600.0000,1,1,2.0,728.0,0
2275,2193061625,733344.0000,1,1,2.0,856.3,0
2276,1029143627,733136.0000,1,1,2.0,728.5,0
2277,516773331,732832.0000,1,1,2.0,919.6,0
2278,1798313080,732304.0000,1,1,2.0,1004.1,0
2279,3482069858,732256.0000,1,1,2.0,729.5,0
2280,289751886,731952.0000,1,1,2.0,731.9,0
2281,3248579979,731632.0000,1,1,2.0,788.9,0
2282,1675705053,731488.0000,1,1,2.0,747.3,0
2283,381580658,731296.0000,1,1,2.0,825.2,0
2284,214648757,731280.0000,1,1,2.0,701.8,0
2285,2535005117,731248.0000,1,1,2.0,874.3,0
2286,1675354967,731040.0000,1,1,2.0,723.6,0
2287,1857187512,730960.0000,1,1,2.0,875.3,0
2288,2467212525,730928.0000,1,1,2.0,774.0,0
2289,703778942,730736.0000,1,1,2.0,704.7,0
2290,1575364895,730288.0000,1,1,2.0,1013.7,0
2291,2433368152,729760.0000,1,1,2.0,747.9,0
2292,3538220528,729728.0000,1,1,2.0,796.8,0
2293,1531705883,729568.0000,1,1,2.0,790.9,0
2294,1396161580,729392.0000,1,1,2.0,899.5,0
2295,2196215924,728336.0000,1,1,2.0,751.5,0
2296,1227077654,728288.0000,1,1,2.0,706.8,0
2297,304025082,728016.0000,1,1,2.0,769.0,0
2298,2230723488,727712.0000,1,1,2.0,811.8,0
2299,3637649344,727520.0000,1,1,2.0,706.8,0
2300,2923642343,727088.0000,1,1,2.0,805.6,0
2301,2575770198,726992.0000,1,1,2.0,823.7,0
2302,1192135470,726624.0000,1,1,2.0,838.3,0
2303,3539112446,726464.0000,1,1,2.0,734.3,0
2304,2441979852,726032.0000,1,1,2.0,929.0,0
2305,192916121,725984.0000,1,1,2.0,738.8,0
2306,3683260682,725792.0000,1,1,2.0,877.5,0
2307,3168360609,725376.0000,1,1,2.0,833.6,0
2308,3085421396,724080.0000,1,1,2.0,751.1,0
2309,1989542338,723968.0000,1,1,2.0,743.7,0
2310,2224726424,723968.0000,1,1,2.0,624.8,0
2311,699041332,723744.0000,1,1,2.0,939.1,0
2312,169629237,723616.0000,1,1,2.0,869.4,0
2313,660304691,723552.0000,1,1,2.0,885.7,0
2314,2076315508,723344.0000,1,1,2.0,953.3,0
2315,2607921517,723264.0000,1,1,2.0,781.0,0
2316,3398509876,723104.0000,1,1,2.0,900.6,0
2317,667097568,723040.0000,1,1,2.0,981.4,0
2318,2568195961,722656.0000,1,1,2.0,880.1,0
2319,2515978159,722624.0000,1,1,2.0,816.3,0
2320,164224715,722608.0000,1,1,2.0,919.6,0
2321,2913371506,722544.0000,1,1,2.0,823.1,0
2322,2247748181,722384.0000,1,1,2.0,763.5,0
2323,1109186274,722192.0000,1,1,2.0,882.0,0
2324,2145458937,722064.0000,1,1,2.0,878.3,0
2325,3575629246,721712.0000,1,1,2.0,861.3,0
2326,1127351997,720384.0000,1,1,2.0,852.3,0
2327,662233601,720336.0000,1,1,2.0,720.7,0
2328,1095519026,719920.0000,1,1,2.0,780.7,0
2329,2548758352,719904.0000,1,1,2.0,660.6,0
2330,1916058187,719744.0000,1,1,2.0,765.8,0
2331,2559606011,719424.0000,1,1,2.0,758.9,0
2332,3402758397,719312.0000,1,1,2.0,933.9,0
2333,2003248726,719200.0000,1,1,2.0,632.3,0
2334,3023225248,718992.0000,1,1,2.0,842.5,0
2335,3458397557,718528.0000,1,1,2.0,883.4,0
2336,3800127914,718304.0000,1,1,2.0,884.3,0
2337,2328982568,718240.0000,1,1,2.0,754.1,0
2338,2063859518,718208.0000,1,1,2.0,693.3,0
2339,2600587039,718192.0000,1,1,2.0,854.8,0
2340,2902279158,717648.0000,1,1,2.0,805.6,0
2341,2807315133,717488.0000,1,1,2.0,695.8,0
2342,2062981926,717328.0000,1,1,2.0,823.5,0
2343,419652131,716704.0000,1,1,2.0,680.6,0
2344,864850782,716544.0000,1,1,2.0,950.6,0
2345,1116495119,716288.0000,1,1,2.0,632.0,0
2346,2338800136,716128.0000,1,1,2.0,908.1,0
2347,3141342420,716048.0000,1,1,2.0,803.8,0
2348,3779721550,715712.0000,1,1,2.0,855.8,0
2349,265918529,714576.0000,1,1,2.0,634.6,0
2350,2289391428,714288.0000,1,1,2.0,792.6,0
2351,2771825248,714112.0000,1,1,2.0,714.2,0
2352,3369550862,714096.0000,1,1,2.0,837.6,0
2353,3618419794,713632.0000,1,1,2.0,887.3,0
2354,1907276556,713168.0000,1,1,2.0,880.4,0
2355,4139711315,713056.0000,1,1,2.0,745.3,0
2356,814330587,712720.0000,1,1,2.0,865.8,0
2357,458446838,712656.0000,1,1,2.0,753.0,0
2358,377027325,712528.0000,1,1,2.0,922.0,0
2359,1786783732,712288.0000,1,1,2.0,825.0,0
2360,3478926018,711936.0000,1,1,2.0,640.4,0
2361,1681285373,711920.0000,1,1,2.0,824.8,0
2362,1989024233,710448.0000,1,1,2.0,746.7,0
2363,491604063,710144.0000,1,1,2.0,682.4,0
2364,3158930866,709840.0000,1,1,2.0,784.8,0
2365,855641654,709408.0000,1,1,2.0,836.1,0
2366,2429155650,708944.0000,1,1,2.0,589.6,0
2367,3320926015,708896.0000,1,1,2.0,712.8,0
2368,1117406570,708816.0000,1,1,2.0,909.1,0
2369,3307481648,708624.0000,1,1,2.0,733.3,0
2370,2459149959,708480.0000,1,1,2.0,898.9,0
2371,1471964499,708336.0000,1,1,2.0,739.2,0
2372,2817340733,708192.0000,1,1,2.0,914.4,0
2373,2769318189,708128.0000,1,1,2.0,693.2,0
2374,2660421101,707328.0000,1,1,2.0,712.1,0
2375,3921773834,706400.0000,1,1,2.0,745.8,0
2376,806752444,706240.0000,1,1,2.0,783.4,0
2377,2951891192,705808.0000,1,1,2.0,733.3,0
2378,4149263173,705472.0000,1,1,2.0,763.6,0
2379,106022937,705360.0000,1,1,2.0,759.2,0
2380,607299810,705296.0000,1,1,2.0,838.4,0
2381,3680559082,705200.0000,1,1,2.0,854.7,0
2382,3829861181,705008.0000,1,1,2.0,965.2,0
2383,8382887,704656.0000,1,1,2.0,732.4,0
2384,1635265564,704624.0000,1,1,2.0,644.0,0
2385,1060713836,704320.0000,1,1,2.0,791.9,0
2386,3662689079,704288.0000,1,1,2.0,733.8,0
2387,1616350767,703776.0000,1,1,2.0,721.8,0
2388,2018942786,703680.0000,1,1,2.0,796.7,0
2389,566851644,702928.0000,1,1,2.0,734.8,0
2390,3457909971,702496.0000,1,1,2.0,733.4,0
2391,332087840,701632.0000,1,1,2.0,987.5,0
2392,54405605,700448.0000,1,1,2.0,736.7,0
2393,807144633,700176.0000,1,1,2.0,776.8,0
2394,2340931457,700160.0000,1,1,2.0,881.0,0
2395,3685581891,700048.0000,1,1,2.0,938.6,0
2396,3780583241,699968.0000,1,1,2.0,807.7,0
2397,2568033748,699760.0000,1,1,2.0,814.4,0
2398,2761119319,698448.0000,1,1,2.0,697.7,0
2399,3953928074,698384.0000,1,1,2.0,909.5,0
2400,3693644769,698016.0000,1,1,2.0,934.5,0
2401,3094010946,697280.0000,1,1,2.0,866.2,0
2402,770956973,697056.0000,1,1,2.0,689.4,0
2403,1058701126,696784.0000,1,1,2.0,882.9,0
2404,1933269951,696432.0000,1,1,2.0,809.4,0
2405,3049030418,695536.0000,1,1,2.0,799.3,0
2406,454313703,695472.0000,1,1,2.0,842.6,0
2407,354218793,695456.0000,1,1,2.0,861.5,0
2408,3192210614,695424.0000,1,1,2.0,845.1,0
2409,741541489,695328.0000,1,1,2.0,728.4,0
2410,3305940817,695248.0000,1,1,2.0,956.9,0
2411,2222556586,695040.0000,1,1,2.0,786.9,0
2412,580483804,694800.0000,1,1,2.0,736.0,0
2413,4021118778,694640.0000,1,1,2.0,696.6,0
2414,1828096682,694608.0000,1,1,2.0,772.8,0
2415,2570008612,694416.0000,1,1,2.0,678.7,0
2416,117372036,694304.0000,1,1,2.0,994.1,0
2417,159846631,694288.0000,1,1,2.0,768.8,0
2418,324129249,693952.0000,1,1,2.0,927.2,0
2419,2099994295,693888.0000,1,1,2.0,752.4,0
2420,3326500963,692416.0000,1,1,2.0,867.7,0
2421,3762552579,691760.0000,1,1,2.0,758.1,0
2422,2751695005,691232.0000,1,1,2.0,866.7,0
2423,1167203230,691104.0000,1,1,2.0,813.8,0
2424,3697885263,690992.0000,1,1,2.0,587.5,0
2425,3767250225,690048.0000,1,1,2.0,694.3,0
2426,3064844315,688896.0000,1,1,2.0,822.7,0
2427,2270642576,688768.0000,1,1,2.0,677.5,0
2428,3229768393,688656.0000,1,1,2.0,899.1,0
2429,143335944,688528.0000,1,1,2.0,724.9,0
2430,493096998,687984.0000,1,1,2.0,631.0,0
2431,1713104302,687824.0000,1,1,2.0,765.1,0
2432,554331816,687712.0000,1,1,2.0,720.9,0
2433,2605924551,687664.0000,1,1,2.0,755.8,0
2434,4149603760,687184.0000,1,1,2.0,924.7,0
2435,3107141418,687072.0000,1,1,2.0,633.3,0
2436,2870207230,686848.0000,1,1,2.0,818.5,0
2437,136158962,686544.0000,1,1,2.0,726.4,0
2438,1330072086,686528.0000,1,1,2.0,740.6,0
2439,3620784857,686496.0000,1,1,2.0,831.0,0
2440,2298034158,685040.0000,1,1,2.0,912.1,0
2441,3549330822,684192.0000,1,1,2.0,789.7,0
2442,3791775118,683984.0000,1,1,2.0,667.6,0
2443,663894149,683920.0000,1,1,2.0,896.8,0
2444,697090150,683104.0000,1,1,2.0,770.5,0
2445,3222487648,682800.0000,1,1,2.0,818.7,0
2446,2203176456,682736.0000,1,1,2.0,889.1,0
2447,1241760574,681952.0000,1,1,2.0,673.4,0
2448,88445898,681888.0000,1,1,2.0,691.0,0
2449,1649122375,680976.0000,1,1,2.0,679.4,0
2450,509140186,680736.0000,1,1,2.0,682.6,0
2451,89037078,680544.0000,1,1,2.0,774.2,0
2452,129733456,679584.0000,1,1,2.0,669.4,0
2453,2566393909,679440.0000,1,1,2.0,743.5,0
2454,1011939842,679264.0000,1,1,2.0,853.9,0
2455,3788654649,679168.0000,1,1,2.0,714.8,0
2456,1710367813,678432.0000,1,1,2.0,764.9,0
2457,1057696031,677056.0000,1,1,2.0,842.5,0
2458,2739364971,676080.0000,1,1,2.0,962.1,0
2459,1120880940,675904.0000,1,1,2.0,749.5,0
